"callsign","lat","lon","addr2"
"VE7JOI","49.054800","-122.321600","ABBOTSFORD"
"VE7JOJ","48.418800","-123.327690","VICTORIA"
"VE7JOK","52.982100","-122.502600","QUESNEL"
"VE7JOL","49.103400","-122.654400","LANGLEY"
"VE7JON","49.918684","-119.476441","KELOWNA"
"VE7JOR","50.708100","-120.381300","KAMLOOPS"
"VE7JOS","49.322900","-124.324600","PARKSVILLE"
"VE7JOT","49.190500","-122.810900","SURREY"
"VE7JOV","49.183100","-123.050100","RICHMOND"
"VE7JOW","48.786200","-123.283900","MAYNE"
"VE7JOY","49.188000","-122.846000","KITWANGA"
"VE7JP","48.783300","-123.699700","DUNCAN"
"VE7JPA","49.341200","-123.201400","WEST VANCOUVER"
"VE7JPC","49.213900","-123.134800","VANCOUVER"
"VE7JPD","49.175700","-121.930100","CHILLIWACK"
"VE7JPE","48.993100","-123.821700","LADYSMITH"
"VE7JPF","49.247300","-123.209900","VANCOUVER"
"VE7JPG","49.256100","-122.856200","COQUITLAM"
"VE7JPH","49.135000","-122.303900","MISSION"
"VE7JPJ","49.162000","-123.175500","RICHMOND"
"VE7JPK","49.022200","-122.800290","WHITE ROCK"
"VE7JPL","49.213000","-123.096300","VANCOUVER"
"VE7JPM","49.303400","-123.144800","VANCOUVER"
"VE7JPP","48.556900","-123.382800","VICTORIA"
"VE7JPS","49.839600","-119.444900","KELOWNA"
"VE7JQ","49.496900","-119.598690","PENTICTON"
"VE7JQK","49.147900","-123.963900","NANAIMO"
"VE7JR","54.779100","-127.178200",""
"VE7JRA","48.683400","-123.600500","COBBLE HILL"
"VE7JRB","48.652700","-123.427890","NORTH SAANICH"
"VE7JRC","54.516700","-128.608000","TERRACE"
"VE7JRD","48.414500","-123.361400","VICTORIA"
"VE7JRE","49.239400","-122.853200","RICHMOND"
"VE7JRG","48.683400","-123.600500","COBBLE HILL"
"VE7JRH","49.869300","-119.404900","KELOWNA"
"VE7JRK","49.229800","-122.609700","MAPLE RIDGE"
"VE7JRL","48.488300","-123.410790","VICTORIA"
"VE7JRM","49.219700","-124.001200","NANAIMO"
"VE7JRN","49.218200","-123.041100","VANCOUVER"
"VE7JRQ","49.256100","-122.856200","NEW WESTMINSTER"
"VE7JRR","48.418800","-123.327690","VICTORIA"
"VE7JRS","48.654088","-123.428530","North Saanich"
"VE7JRT","49.315700","-122.744690","COQUITLAM"
"VE7JRW","50.130300","-122.973900","WHISTLER"
"VE7JRX","49.217252","-122.991418","BURNABY"
"VE7JRY","48.453800","-123.337400","VICTORIA"
"VE7JS","49.517200","-123.903700",""
"VE7JSA","54.049700","-128.550700","KITIMAT"
"VE7JSB","49.103400","-122.654400","LANGLEY"
"VE7JSC","49.296700","-122.845690","PORT MOODY"
"VE7JSD","49.228500","-123.185000","VANCOUVER"
"VE7JSE","51.565600","-121.173800","LONE BUTTE"
"VE7JSH","50.499600","-120.799100","LOGAN LAKE"
"VE7JSJ","49.103400","-122.654400","LANGLEY"
"VE7JSL","49.135000","-122.303900","HATZIC ISLAND"
"VE7JSN","54.018900","-124.001800","VANDERHOOF"
"VE7JSP","48.436100","-123.409700","VICTORIA"
"VE7JSS","49.839600","-119.444900","KELOWNA"
"VE7JSW","49.218200","-123.041100","VANCOUVER"
"VE7JSY","49.248800","-123.000690","BURNABY"
"VE7JSZ","49.352300","-123.115900","NORTH VANCOUVER"
"VE7JT","49.174970","-122.586479","LANGLEY"
"VE7JTA","49.684400","-124.930300","COMOX"
"VE7JTB","49.275500","-123.128300","VANCOUVER"
"VE7JTE","49.033300","-118.431290","GRAND FORKS"
"VE7JTG","50.709500","-127.415800","PORT HARDY"
"VE7JTH","49.324000","-123.083800","NORTH VANCOUVER"
"VE7JTL","49.232000","-123.089900","VANCOUVER"
"VE7JTM","49.135000","-122.303900","COURTENAY"
"VE7JTN","49.103400","-122.654400","Mission"
"VE7JTP","49.267500","-122.976290","BURNABY"
"VE7JTR","48.683400","-123.600500","COBBLE HILL"
"VE7JTS","49.186400","-123.113200","RICHMOND"
"VE7JTT","50.820300","-119.680100","CHASE"
"VE7JTV","48.786200","-123.283900","SQUAMISH"
"VE7JTX","49.171700","-121.951200","CHILLIWACK"
"VE7JU","49.171700","-121.951200","CULTUS LAKE"
"VE7JUL","49.239400","-122.853200","COQUITLAM"
"VE7JUN","49.033300","-118.431290","GRAND FORKS"
"VE7JUS","49.219700","-124.001200","NANAIMO"
"VE7JUT","55.252500","-127.678800","HAZELTON"
"VE7JUW","49.621800","-125.037000","CUMBERLAND"
"VE7JV","49.835000","-119.615700","WEST KELOWNA"
"VE7JVB","54.018900","-124.001800","VANDERHOOF"
"VE7JVH","49.229800","-122.609700","MAPLE RIDGE"
"VE7JVK","49.188000","-122.846000","SURREY"
"VE7JVL","50.216700","-119.200200","COLDSTREAM"
"VE7JW","49.477800","-123.754200","SECHELT"
"VE7JWA","53.952200","-122.760900","PRINCE GEORGE"
"VE7JWB","49.147900","-123.963900","NANAIMO"
"VE7JWC","49.256100","-122.856200","COQUITLAM"
"VE7JWE","48.406000","-123.517700","VICTORIA"
"VE7JWF","51.188600","-120.133900","VICTORIA"
"VE7JWG","56.250700","-120.849400","FORT ST. JOHN"
"VE7JWH","49.778700","-119.741000","PEACHLAND"
"VE7JWJ","48.436100","-123.409700","VICTORIA"
"VE7JWL","49.021600","-119.468100","OSOYOOS"
"VE7JWM","49.051600","-122.276400","ABBOTSFORD"
"VE7JWN","50.669700","-120.325300","KAMLOOPS"
"VE7JWO","50.258300","-119.266700","VERNON"
"VE7JWP","49.322900","-124.324600","PARKSVILLE"
"VE7JWR","49.256100","-122.856200","COQUITLAM"
"VE7JWS","49.900500","-119.481200","KELOWNA"
"VE7JWT","50.216700","-119.200200","COLDSTREAM"
"VE7JWW","49.267200","-123.200400","VANCOUVER"
"VE7JX","50.105685","-119.377384","LANGLEY"
"VE7JXB","48.652700","-123.427890","NORTH SAANICH"
"VE7JXX","49.320500","-123.056700","NORTH VANCOUVER"
"VE7JXY","49.051600","-122.276400","ABBOTSFORD"
"VE7JY","48.652700","-123.427890","SIDNEY"
"VE7JYB","48.890800","-123.539800","SALT SPRING ISLAND"
"VE7JYL","49.496900","-119.598690","PENTICTON"
"VE7JYM","54.229500","-125.758100","BURNS LAKE"
"VE7JYS","49.341200","-123.201400","WEST VANCOUVER"
"VE7JYW","49.477800","-123.754200","SECHELT"
"VE7JYY","49.188000","-122.846000","SURREY"
"VE7JZ","50.382200","-125.961600","SAYWARD (Kelsey Bay)"
"VE7JZM","49.220337","-123.024156","VANCOUVER"
"VE7JZO","49.128800","-122.767000","SURREY"
"VE7JZT","54.396800","-126.645200","HOUSTON"
"VE7JZZ","49.006400","-123.693290","THETIS ISLAND"
"VE7KA","49.133655","-122.845688",""
"VE7KAA","49.873300","-119.543100","KELOWNA"
"VE7KAB","50.708100","-120.381300","KAMLOOPS"
"VE7KAC","51.613100","-120.115900","CLEARWATER"
"VE7KAD","49.145600","-123.176500","RICHMOND"
"VE7KAE","49.256100","-122.856200","COQUITLAM"
"VE7KAF","56.250700","-120.849400","FORT ST. JOHN"
"VE7KAG","50.699800","-119.282790","SALMON ARM"
"VE7KAM","50.708100","-120.381300","KAMLOOPS"
"VE7KAN","49.145600","-123.176500","RICHMOND"
"VE7KAP","49.239400","-122.853200","COQUITLAM"
"VE7KAR","48.783300","-123.699700","DUNCAN"
"VE7KAS","49.103400","-122.654400","LANGLEY"
"VE7KAT","49.190500","-122.810900","SURREY"
"VE7KAV","50.832600","-118.999500","SICAMOUS"
"VE7KAX","49.500600","-115.766700","CRANBROOK"
"VE7KAY","49.322900","-124.324600","PARKSVILLE"
"VE7KAZ","50.669700","-120.325300","KAMLOOPS"
"VE7KB","49.839600","-119.444900","KELOWNA"
"VE7KBA","49.885100","-119.489200","KELOWNA"
"VE7KBB","49.184100","-119.549890","OLIVER"
"VE7KBC","54.049700","-128.550700","KITIMAT"
"VE7KBE","49.162000","-123.175500","RICHMOND"
"VE7KBG","49.885100","-119.489200","KELOWNA"
"VE7KBH","48.595300","-123.540200","SHAWNIGAN LAKE"
"VE7KBL","49.033300","-118.431290","GRAND FORKS"
"VE7KBM","49.269100","-122.686100","-"
"VE7KBN","49.014906","-122.758484","SURREY"
"VE7KBS","48.463200","-123.366200","VICTORIA"
"VE7KBT","48.652700","-123.427890","NORTH SAANICH"
"VE7KCA","48.783300","-123.699700","DUNCAN"
"VE7KCB","49.197400","-122.489800","HOPE"
"VE7KCC","54.049700","-128.550700","KITIMAT"
"VE7KCF","49.884900","-119.414900","Westbank"
"VE7KCG","51.647200","-121.294000","100 MILE HOUSE"
"VE7KCK","49.175700","-121.930100","CHILLIWACK"
"VE7KCL","49.267500","-122.929590","BURNABY"
"VE7KCM","48.786200","-123.283900","BOWEN ISLAND"
"VE7KCO","48.683400","-123.600500","COBBLE HILL"
"VE7KCP","48.652700","-123.427890","SIDNEY"
"VE7KCR","49.033300","-118.431290","GRAND FORKS"
"VE7KCU","49.884900","-119.414900","KELOWNA"
"VE7KCW","50.699800","-119.282790","SALMON ARM"
"VE7KD","49.500600","-115.766700","CRANBROOK"
"VE7KDA","49.219700","-124.001200","NANAIMO"
"VE7KDB","48.786200","-123.283900","PENDER ISLAND"
"VE7KDE","49.496900","-119.598690","PENTICTON"
"VE7KDG","50.628700","-120.394900","KAMLOOPS"
"VE7KDH","49.407800","-123.506600","GIBSONS"
"VE7KDI","50.628700","-120.394900","KAMLOOPS"
"VE7KDJ","50.216700","-119.200200","COLDSTREAM"
"VE7KDK","50.483115","-119.224000","ARMSTRONG"
"VE7KDL","52.133600","-122.149800","WILLIAMS LAKE"
"VE7KDM","50.217000","-126.548000","WOSS"
"VE7KDO","49.496900","-119.598690","PENTICTON"
"VE7KDP","49.038200","-122.827400","SURREY"
"VE7KDR","49.103400","-122.654400","LANGLEY"
"VE7KDS","49.267500","-122.976290","BURNABY"
"VE7KDT","49.884900","-119.414900","KELOWNA"
"VE7KDU","54.544588","-128.614883","TERRACE"
"VE7KDW","49.051600","-122.276400","ABBOTSFORD"
"VE7KDX","50.708100","-120.381300","KAMLOOPS"
"VE7KE","51.188600","-120.133900","BARRIERE"
"VE7KEB","49.149800","-123.977000","NANAIMO"
"VE7KEC","49.219700","-124.001200","NANAIMO"
"VE7KED","49.839600","-119.444900",""
"VE7KEE","48.474000","-123.311800","VICTORIA"
"VE7KEF","49.248800","-123.000690","BURNABY"
"VE7KEG","50.669700","-120.325300","KAMLOOPS"
"VE7KEH","49.021600","-119.468100","OSOYOOS"
"VE7KEI","49.247100","-123.109100","VANCOUVER"
"VE7KEJ","50.820300","-119.680100","CHASE"
"VE7KEL","49.835000","-119.615700","KELOWNA"
"VE7KEM","49.835000","-119.615700","WEST KELOWNA"
"VE7KEP","54.049700","-128.550700","KITIMAT"
"VE7KES","49.352300","-123.115900","NORTH VANCOUVER"
"VE7KET","49.413962","-123.615278","ROBERTS CREEK"
"VE7KEV","49.033300","-118.431290","GRAND FORKS"
"VE7KEY","49.175700","-121.930100","CHILLIWACK"
"VE7KEZ","51.293400","-116.961500","GOLDEN"
"VE7KF","48.652700","-123.427890","SIDNEY"
"VE7KFB","48.474000","-123.311800","VICTORIA"
"VE7KFC","49.496900","-119.598690","PENTICTON"
"VE7KFD","49.839600","-119.444900","KELOWNA"
"VE7KFE","49.213000","-123.096300","VANCOUVER"
"VE7KFH","49.190500","-122.810900","SURREY"
"VE7KFI","49.684400","-124.930300","COMOX"
"VE7KFJ","49.047100","-122.241100","ABBOTSFORD"
"VE7KFK","49.324200","-117.660200","CASTLEGAR"
"VE7KFR","49.500600","-115.766700","CRANBROOK"
"VE7KGA","49.332800","-123.026300","NORTH VANCOUVER"
"VE7KGB","49.343000","-119.576400","OKANAGAN FALLS"
"VE7KGC","49.218200","-123.041100","VANCOUVER"
"VE7KGD","49.149400","-122.906700","Logan Lake"
"VE7KGE","51.646605","-120.076077","CLEARWATER"
"VE7KGF","49.033300","-118.431290","GRAND FORKS"
"VE7KGH","51.070400","-120.050500","LOUIS CREEK"
"VE7KGL","49.884900","-119.414900","KELOWNA"
"VE7KGM","49.835000","-119.615700","WEST KELOWNA"
"VE7KGO","49.839600","-119.444900","KELOWNA"
"VE7KGR","49.680500","-124.979200","COURTENAY"
"VE7KGS","50.258300","-119.266700","VERNON"
"VE7KGW","49.352500","-124.446900","QUALICUM BEACH"
"VE7KH","49.169338","-123.135414","RICHMOND"
"VE7KHA","49.023400","-123.061700","DELTA"
"VE7KHB","50.500900","-119.550100","FALKLAND"
"VE7KHC","49.183000","-123.974990","NANAIMO"
"VE7KHD","49.230900","-122.998090","BURNABY"
"VE7KHH","49.322900","-124.324600","NANOOSE BAY"
"VE7KHK","49.248600","-123.120200","VANCOUVER"
"VE7KHL","49.213900","-123.134800","VANCOUVER"
"VE7KHM","55.940100","-129.990000","STEWART"
"VE7KHQ","50.108328","-119.377728","LANGLEY"
"VE7KHR","51.647200","-121.294000","100 MILE HOUSE"
"VE7KHS","49.209000","-119.817700","VERNON"
"VE7KHZ","50.452357","-119.389549","COQUITLAM"
"VE7KIA","49.835000","-119.615700",""
"VE7KIB","50.832600","-118.999500","SICAMOUS"
"VE7KID","49.103400","-122.654400","LANGLEY"
"VE7KIG","49.706913","-124.867568","COMOX"
"VE7KIK","50.720800","-121.312400","ASHCROFT"
"VE7KIL","50.720800","-121.312400","ASHCROFT"
"VE7KIM","49.213000","-123.096300","VANCOUVER"
"VE7KIN","49.884900","-119.414900","KELOWNA"
"VE7KIO","50.106500","-120.781490","MERRITT"
"VE7KIR","48.993100","-123.821700","LADYSMITH"
"VE7KIS","48.377500","-123.730700","SOOKE"
"VE7KIT","49.197400","-122.489800","SURREY"
"VE7KIV","48.414500","-123.361400","VICTORIA"
"VE7KIY","50.443100","-119.196200","ARMSTRONG"
"VE7KIZ","49.496900","-119.598690","PENTICTON"
"VE7KJ","49.275500","-123.128300","VANCOUVER"
"VE7KJA","50.584300","-127.095900","PORT MCNEILL"
"VE7KJB","49.103400","-122.654400","LANGLEY"
"VE7KJC","49.484300","-117.296400","NELSON"
"VE7KJD","49.599000","-119.690200","SUMMERLAND"
"VE7KJE","49.184100","-119.549890","OLIVER"
"VE7KJH","48.436100","-123.409700","VICTORIA"
"VE7KJK","49.197400","-122.489800","MAPLE RIDGE"
"VE7KJL","49.835000","-119.615700","WESTBANK"
"VE7KJM","49.349700","-122.975500","NORTH VANCOUVER"
"VE7KJN","49.145600","-123.176500","RICHMOND"
"VE7KJR","49.279383","-122.872440","PORT MOODY"
"VE7KJS","49.248600","-123.120200","VANCOUVER"
"VE7KJW","49.160200","-123.114000","RICHMOND"
"VE7KJZ","49.873300","-119.543100","WEST KELOWNA"
"VE7KK","49.038200","-122.827400","SURREY"
"VE7KKC","49.186400","-123.113200","RICHMOND"
"VE7KKE","51.767100","-121.100900","Quesnel"
"VE7KKF","49.496900","-119.598690","PENTICTON"
"VE7KKG","51.188600","-120.133900","BARRIERE"
"VE7KKK","48.786200","-123.283900","PENDER ISLAND"
"VE7KKL","49.225500","-123.068100","VANCOUVER"
"VE7KKM","49.160200","-123.114000","RICHMOND"
"VE7KKS","49.183000","-123.974990","NANAIMO"
"VE7KKW","49.247800","-123.090500","VANCOUVER"
"VE7KKX","49.900500","-119.481200","KELOWNA"
"VE7KL","48.446500","-123.510400","VICTORIA"
"VE7KLA","49.184100","-119.549890","OLIVER"
"VE7KLB","49.184100","-119.549890","OLIVER"
"VE7KLC","50.552900","-119.148900","ENDERBY"
"VE7KLF","49.315700","-122.744690","COQUITLAM"
"VE7KLG","49.212500","-122.917590","NEW WESTMINSTER"
"VE7KLH","49.352500","-124.446900","QUALICUM BEACH"
"VE7KLI","49.343000","-119.576400","OKANAGAN FALLS"
"VE7KLJ","50.996700","-118.196800","REVELSTOKE"
"VE7KLK","50.708100","-120.381300","KAMLOOPS"
"VE7KLL","49.873300","-119.543100","KELOWNA"
"VE7KLM","52.109800","-121.918300","150 MILE HOUSE"
"VE7KLN","48.474000","-123.311800","VICTORIA"
"VE7KLR","49.464500","-116.756300","BOSWELL"
"VE7KLS","48.993100","-123.821700","LADYSMITH"
"VE7KLU","48.652700","-123.427890","NORTH SAANICH"
"VE7KLW","49.500600","-115.766700","CRANBROOK"
"VE7KLX","49.835000","-119.615700","WEST KELOWNA"
"VE7KMB","50.708100","-120.381300","KAMLOOPS"
"VE7KMC","49.346600","-123.099700","NORTH VANCOUVER"
"VE7KMD","49.349700","-122.975500","NORTH VANCOUVER"
"VE7KMI","50.669700","-120.325300","KAMLOOPS"
"VE7KMJ","49.247800","-123.090500","VANCOUVER"
"VE7KMK","48.890800","-123.539800","SALT SPRING ISLAND"
"VE7KML","49.145600","-123.176500","RICHMOND"
"VE7KMM","49.599000","-119.690200","SUMMERLAND"
"VE7KMR","49.884900","-119.414900","KELOWNA"
"VE7KMS","49.330800","-123.141400","WEST VANCOUVER"
"VE7KMT","49.269100","-122.686100","PITT MEADOWS"
"VE7KMV","49.324200","-117.660200","CASTLEGAR"
"VE7KMW","49.183500","-121.800100","ROSEDALE"
"VE7KMX","49.884900","-119.414900","KELOWNA"
"VE7KMZ","49.190500","-122.810900","SURREY"
"VE7KN","49.355500","-123.187290","WEST VANCOUVER"
"VE7KNA","50.443100","-119.196200","ARMSTRONG"
"VE7KNB","50.708100","-120.381300","KAMLOOPS"
"VE7KNE","49.074500","-117.601900","MONTROSE"
"VE7KNG","50.009239","-119.399894","KELOWNA"
"VE7KNK","49.778700","-119.741000","CHILLIWACK"
"VE7KNL","49.192555","-117.299153","SALMO"
"VE7KNM","49.021600","-119.468100","OSOYOOS"
"VE7KNO","49.038200","-122.827400","SURREY"
"VE7KNQ","48.432156","-123.354383","VICTORIA"
"VE7KNR","49.430500","-123.650090","ROBERTS CREEK"
"VE7KNS","58.816700","-122.650090","FORT NELSON"
"VE7KNT","49.693500","-119.536500","NARAMATA"
"VE7KNU","49.182700","-122.880500","SURREY"
"VE7KNV","54.066400","-124.550800","FORT FRASER"
"VE7KNY","49.147900","-123.963900","NANAIMO"
"VE7KO","48.993100","-123.821700","LADYSMITH"
"VE7KOB","49.209000","-119.817700","KEREMEOS"
"VE7KOC","49.038200","-122.827400","SURREY"
"VE7KOE","49.496900","-119.598690","PENTICTON"
"VE7KOG","50.878000","-119.484800","SORRENTO"
"VE7KOH","49.884900","-119.414900","KELOWNA"
"VE7KOI","49.884900","-119.414900","KELOWNA"
"VE7KOJ","49.884900","-119.414900","KELOWNA"
"VE7KOK","50.500900","-119.550100","FALKLAND"
"VE7KON","48.488300","-123.410790","VICTORIA"
"VE7KOO","50.258300","-119.266700","VERNON"
"VE7KOP","49.322900","-124.324600","PARKSVILLE"
"VE7KOQ","49.247300","-123.209900","VANCOUVER"
"VE7KOR","49.186400","-123.113200","RICHMOND"
"VE7KOS","49.324200","-117.660200","CASTLEGAR"
"VE7KOT","50.258300","-119.266700","VERNON"
"VE7KOW","50.708100","-120.381300","KAMLOOPS"
"VE7KP","53.921300","-122.826300","PRINCE GEORGE"
"VE7KPB","49.526680","-115.817168","CRANBROOK"
"VE7KPD","50.708100","-120.381300","KAMLOOPS"
"VE7KPH","50.258300","-119.266700","VERNON"
"VE7KPL","49.430500","-123.650090","ROBERTS CREEK"
"VE7KPR","49.885100","-119.489200","KELOWNA"
"VE7KPT","53.909000","-122.766400","PRINCE GEORGE"
"VE7KPW","50.832600","-118.999500","SICAMOUS"
"VE7KQ","49.343000","-119.576400","OKANAGAN FALLS"
"VE7KR","48.652700","-123.427890","NORTH SAANICH"
"VE7KRA","50.515200","-116.034400","INVERMERE"
"VE7KRB","50.258300","-119.266700","VERNON"
"VE7KRC","50.304390","-119.236820","VERNON"
"VE7KRD","50.258300","-119.266700","VERNON"
"VE7KRE","54.232600","-130.299290","PORT EDWARD"
"VE7KRG","49.274300","-122.758200","PORT COQUITLAM"
"VE7KRH","49.135000","-122.303900","MISSION"
"VE7KRI","48.446500","-123.510400","VICTORIA"
"VE7KRJ","50.428200","-127.481600","PORT ALICE"
"VE7KRK","49.038200","-122.827400","SURREY"
"VE7KRM","49.229800","-122.609700","MAPLE RIDGE"
"VE7KRN","49.038200","-122.827400",""
"VE7KRO","49.835000","-119.615700","WEST KELOWNA"
"VE7KRR","54.049700","-128.550700","KITIMAT"
"VE7KRT","49.183000","-123.974990","PARKSVILLE"
"VE7KRU","49.100200","-117.700000","TRAIL"
"VE7KRV","49.900500","-119.481200",""
"VE7KRW","55.766700","-120.233300","DAWSON CREEK"
"VE7KRZ","49.477800","-123.754200","SECHELT"
"VE7KSA","49.988900","-125.236800","CAMPBELL RIVER"
"VE7KSF","49.884900","-119.414900","KELOWNA"
"VE7KSJ","49.184621","-122.882423","SURREY"
"VE7KSK","49.496900","-119.598690","PENTICTON"
"VE7KSM","49.006400","-123.693290","THETIS ISLAND"
"VE7KSN","48.436100","-123.409700","VICTORIA"
"VE7KSO","49.839600","-119.444900","KELOWNA"
"VE7KSP","49.142900","-122.865500","SURREY"
"VE7KSQ","49.839600","-119.444900","KELOWNA"
"VE7KSR","49.884900","-119.414900","KELOWNA"
"VE7KSU","49.248800","-123.000690","BURNABY"
"VE7KSV","49.149400","-122.906700","DELTA"
"VE7KSW","49.135000","-122.303900","MISSION"
"VE7KSY","49.133600","-123.114300","RICHMOND"
"VE7KSZ","55.343000","-123.104000","MACKENZIE"
"VE7KT","50.258300","-119.266700","salmon arm"
"VE7KTB","50.443100","-119.196200","ARMSTRONG"
"VE7KTE","48.453800","-123.337400","VICTORIA"
"VE7KTH","49.247300","-123.209900","VANCOUVER"
"VE7KTI","49.197400","-122.489800","MISSION"
"VE7KTL","49.142900","-122.865500","SURREY"
"VE7KTM","49.680500","-124.979200","COURTENAY"
"VE7KTR","49.320500","-123.056700","NORTH VANCOUVER"
"VE7KTS","49.262266","-123.621963","VANCOUVER"
"VE7KTT","49.873300","-119.543100","WEST KELOWNA"
"VE7KTW","49.269100","-122.686100","PITT MEADOWS"
"VE7KTX","49.256100","-122.856200","BURNABY"
"VE7KTY","49.182700","-122.880500","SURREY"
"VE7KTZ","49.142900","-122.865500","SURREY"
"VE7KU","49.233400","-124.799800","PORT ALBERNI"
"VE7KUC","49.305900","-121.767900","SURREY"
"VE7KUG","49.229800","-122.609700",""
"VE7KUU","53.686700","-132.184800","PORT CLEMENTS"
"VE7KUV","48.587100","-123.432100","SAANICHTON"
"VE7KV","49.884900","-119.414900","KELOWNA"
"VE7KVA","49.171700","-121.951200","CULTUS LAKE"
"VE7KVH","50.258300","-119.266700","VERNON"
"VE7KVL","49.496900","-119.598690","PENTICTON"
"VE7KVM","49.219700","-124.001200","NANAIMO"
"VE7KVN","48.377500","-123.730700","SOOKE"
"VE7KVR","49.496900","-119.598690","PENTICTON"
"VE7KVS","48.913800","-123.706500","CHEMAINUS"
"VE7KVW","50.054094","-119.408436","LAKE COUNTRY"
"VE7KWB","49.190500","-122.810900","SURREY"
"VE7KWD","49.233400","-124.799800","PORT ALBERNI"
"VE7KWG","49.135000","-122.303900","MISSION"
"VE7KWH","49.213000","-123.096300","VANCOUVER"
"VE7KWJ","48.418800","-123.327690","VICTORIA"
"VE7KWK","49.190500","-122.810900","SURREY"
"VE7KWM","54.988400","-123.032400","MCLEOD LAKE"
"VA7NH","55.747743","-120.045826","POUCE COUPE"
"VE7KWR","49.103400","-122.654400","LANGLEY"
"VE7KWT","49.100200","-117.700000","TRAIL"
"VE7KWX","49.599000","-119.690200","SUMMERLAND"
"VE7KX","49.145600","-123.176500","NEW WESTMINSTER"
"VE7KXL","52.109800","-121.918300","150 MILE HOUSE"
"VE7KXR","48.453800","-123.337400","VICTORIA"
"VE7KXT","48.587100","-123.432100","BRENTWOOD BAY"
"VE7KY","49.885100","-119.489200","PRINCE GEORGE"
"VE7KYA","49.407800","-123.506600","GIBSONS"
"VE7KYB","49.103400","-122.654400","LANGLEY"
"VE7KYC","49.869300","-119.404900","KELOWNA"
"VE7KYK","48.783300","-123.699700","DUNCAN"
"VE7KYL","51.188600","-120.133900","BARRIERE"
"VE7KYN","49.496900","-119.598690","PENTICTON"
"VE7KYT","49.239400","-122.853200","COQUITLAM"
"VE7KYZ","49.269100","-122.686100","PITT MEADOWS"
"VE7KZ","49.145348","-122.670562","LANGLEY"
"VE7KZD","50.708100","-120.381300","KAMLOOPS"
"VE7KZG","49.212500","-122.917590","NEW WESTMINSTER"
"VE7KZK","50.052000","-119.403490","LAKE COUNTRY"
"VE7KZL","52.982100","-122.502600","QUESNEL"
"VE7KZR","50.052000","-119.403490","LAKE COUNTRY"
"VE7KZS","50.052000","-119.403490","LAKE COUNTRY"
"VE7KZZ","50.699800","-119.282790","SALMON ARM"
"VE7LA","49.341200","-123.201400","WEST VANCOUVER"
"VE7LAA","52.334100","-121.399800","CAWSTON"
"VE7LAB","49.407800","-123.506600","GIBSONS"
"VE7LAC","51.415800","-120.200590","LITTLE FORT"
"VE7LAD","49.231500","-122.929190","BURNABY"
"VE7LAE","49.324000","-123.083800","NORTH VANCOUVER"
"VE7LAF","49.175700","-121.930100","CHILLIWACK"
"VE7LAG","49.235900","-124.066990","NANAIMO"
"VE7LAH","49.098600","-116.510400","CRESTON"
"VE7LAI","49.235900","-123.149000","VANCOUVER"
"VE7LAJ","49.061667","-116.460000","CRESTON"
"VE7LAK","49.305900","-121.767900","HARRISON HOT SPRINGS"
